Region,Province,Commodity_Name,Unit,Year,Month,Retail_Price
III - Central Luzon,Bulacan,MALUNGGAY,1 KG,2023,February,
III - Central Luzon,Bulacan,"PECHAY, NATIVE",1 KG,2023,February,51.63
III - Central Luzon,Nueva Ecija,CABBAGE,1 KG,2023,February,54.63
III - Central Luzon,Nueva Ecija,ALUGBATI,1 KG,2023,February,
III - Central Luzon,Nueva Ecija,KANGKONG,1 KG,2023,February,
III - Central Luzon,Nueva Ecija,MALUNGGAY,1 KG,2023,February,
III - Central Luzon,Nueva Ecija,"PECHAY, NATIVE",1 KG,2023,February,38.13
III - Central Luzon,Pampanga,CABBAGE,1 KG,2023,February,
III - Central Luzon,Pampanga,ALUGBATI,1 KG,2023,February,
III - Central Luzon,Pampanga,KANGKONG,1 KG,2023,February,
III - Central Luzon,Pampanga,MALUNGGAY,1 KG,2023,February,
III - Central Luzon,Pampanga,"PECHAY, NATIVE",1 KG,2023,February,54.38
III - Central Luzon,Tarlac,CABBAGE,1 KG,2023,February,90.38
III - Central Luzon,Tarlac,ALUGBATI,1 KG,2023,February,
III - Central Luzon,Tarlac,KANGKONG,1 KG,2023,February,
III - Central Luzon,Tarlac,MALUNGGAY,1 KG,2023,February,
III - Central Luzon,Tarlac,"PECHAY, NATIVE",1 KG,2023,February,87.5
III - Central Luzon,Zambales,CABBAGE,1 KG,2023,February,99.88
III - Central Luzon,Zambales,ALUGBATI,1 KG,2023,February,
III - Central Luzon,Zambales,KANGKONG,1 KG,2023,February,
III - Central Luzon,Zambales,MALUNGGAY,1 KG,2023,February,
III - Central Luzon,Zambales,"PECHAY, NATIVE",1 KG,2023,February,129.38
III - Central Luzon,City of Angeles,CABBAGE,1 KG,2023,February,
III - Central Luzon,City of Angeles,ALUGBATI,1 KG,2023,February,
III - Central Luzon,City of Angeles,KANGKONG,1 KG,2023,February,
III - Central Luzon,City of Angeles,MALUNGGAY,1 KG,2023,February,
III - Central Luzon,City of Angeles,"PECHAY, NATIVE",1 KG,2023,February,65.0
III - Central Luzon,City of Olongapo,CABBAGE,1 KG,2023,February,103.75
III - Central Luzon,City of Olongapo,ALUGBATI,1 KG,2023,February,
